Sat.A1Gregorian            Sat.EarthMJ2000Eq.X       Sat.EarthMJ2000Eq.Y       Sat.EarthMJ2000Eq.Z       Sat.EarthMJ2000Eq.VX      Sat.EarthMJ2000Eq.VY      Sat.EarthMJ2000Eq.VZ      
01 Jan 2000 14:18:00.034   -6556.640955723495        1999.28663606358          1999.286636063581         -2.996963968543088        -4.765962412302384        -4.765962412302386        
01 Jan 2000 14:19:00.034   -6723.431307353225        1709.580139132785         1709.580139132786         -2.561031685848282        -4.887713418617966        -4.887713418617968        
01 Jan 2000 14:20:00.034   -6863.778984034831        1413.149621813281         1413.149621813281         -2.115813461431704        -4.990040236121244        -4.990040236121246        
01 Jan 2000 14:21:00.034   -6977.175957431307        1111.170042740027         1111.170042740028         -1.662949290091342        -5.072636127637299        -5.072636127637301        
01 Jan 2000 14:22:00.034   -7063.212998174517        804.8329370777155         804.832937077716          -1.204091965628971        -5.135255211736666        -5.135255211736668        
01 Jan 2000 14:23:00.034   -7121.58035357201         495.3427766626955         495.3427766626958         -0.7409040995822591       -5.177712091777884        -5.177712091777886        
01 Jan 2000 14:24:00.034   -7152.06825083778         183.9133501233343         183.9133501233345         -0.2750552803514907       -5.199881562974557        -5.199881562974559        
01 Jan 2000 14:25:00.034   -7154.567233129775        -128.2358420383759        -128.2358420383758        0.1917806654862027        -5.201698408099705        -5.201698408099706        
01 Jan 2000 14:26:00.034   -7129.068333356099        -439.8831829541832        -439.8831829541833        0.657928348769128         -5.183157288986864        -5.183157288986866        
01 Jan 2000 14:27:00.034   -7075.663088348547        -749.8085313626412        -749.8085313626412        1.12171346987702          -5.14431273755457         -5.144312737554571        
01 Jan 2000 14:28:00.034   -6994.543393616877        -1056.796816045523        -1056.796816045523        1.581465487213428         -5.085279246659454        -5.085279246659455        
01 Jan 2000 14:29:00.034   -6886.001196510358        -1359.641638640965        -1359.641638640965        2.035520341731021         -5.006231457662925        -5.006231457662927        
01 Jan 2000 14:30:00.034   -6750.428023244347        -1657.148890456979        -1657.148890456979        2.48222327671434          -4.90740443816625         -4.907404438166252        
01 Jan 2000 14:31:00.034   -6588.314332919675        -1948.140388412921        -1948.140388412921        2.91993179121234          -4.789094039919781        -4.789094039919783        
01 Jan 2000 14:32:00.034   -6400.248689392975        -2231.457534532723        -2231.457534532723        3.347018764316732         -4.651657323437359        -4.651657323437361        
01 Jan 2000 14:33:00.034   -6186.916739670388        -2505.96500250063         -2505.96500250063         3.761875785878243         -4.495513032344354        -4.495513032344356        
01 Jan 2000 14:34:00.034   -5949.099985420678        -2770.55445366619         -2770.55445366619         4.162916727200153         -4.32114209696079         -4.321142096960791        
01 Jan 2000 14:35:00.034   -5687.674332265422        -3024.148283549116        -3024.148283549117        4.548581582697954         -4.129088143080363        -4.129088143080365        
01 Jan 2000 14:36:00.034   -5403.608399734695        -3265.703398346168        -3265.703398346169        4.91734061041174          -3.919957978371           -3.919957978371002        
01 Jan 2000 14:37:00.034   -5097.961573211685        -3494.215019182456        -3494.215019182457        5.267698795546106         -3.694422025322473        -3.694422025322475        
01 Jan 2000 14:38:00.034   -4771.88177786709         -3708.720509881858        -3708.720509881859        5.598200656831923         -3.453214666242015        -3.453214666242017        
01 Jan 2000 14:39:00.034   -4426.602953545909        -3908.303221861645        -3908.303221861647        5.907435410398213         -3.197134462502905        -3.197134462502907        
01 Jan 2000 14:40:00.034   -4063.442208860473        -4092.09634739449         -4092.096347394492        6.194042499958148         -2.927044207150079        -2.927044207150081        
01 Jan 2000 14:41:00.034   -3683.796632412267        -4259.286769940915        -4259.286769940917        6.456717495408047         -2.643870767141027        -2.643870767141029        
01 Jan 2000 14:42:00.034   -3289.139739161574        -4409.118897556156        -4409.118897556158        6.694218354382114         -2.348604669043811        -2.348604669043813        
01 Jan 2000 14:43:00.034   -2881.017530539608        -4540.89846254262         -4540.898462542622        6.905372032887531         -2.042299380034668        -2.042299380034669        
01 Jan 2000 14:44:00.034   -2461.044148004246        -4653.996267584956        -4653.996267584957        7.089081421876382         -1.72607023465544         -1.726070234655441        
01 Jan 2000 14:45:00.034   -2030.897101427461        -4747.85185560871         -4747.851855608712        7.244332576534028         -1.401092957136739        -1.40109295713674         
01 Jan 2000 14:46:00.034   -1592.312056016685        -4821.977077593605        -4821.977077593607        7.370202194253786         -1.068601729304554        -1.068601729304555        
01 Jan 2000 14:47:00.034   -1147.077164454229        -4875.959529604705        -4875.959529604707        7.465865285840439         -0.7298867553082889       -0.7298867553082893
